Dataset,#TrainingRelease,Classifier,Feature Selection,Balancing,Sensitivity,Accuracy,Precision,Recall,AUC,Kappa,NPofB20
STORM,7,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,87.210,0.880,0.952,0.740,0.662,0.3687660969328026
STORM,7,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,76.658,0.866,0.799,0.798,0.456,0.2828377429173496
STORM,7,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,86.250,0.879,0.938,0.817,0.641,0.3639344262295082
STORM,8,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,97.139,0.960,1.000,0.934,0.931,0.4395711500974659
STORM,8,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,79.404,0.859,0.840,0.815,0.524,0.35526315789473684
STORM,8,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,97.173,0.961,1.000,0.954,0.932,0.44176413255360625
STORM,9,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,68.030,0.910,0.596,0.776,0.383,0.3684210526315789
STORM,9,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,59.970,0.928,0.455,0.855,0.287,0.37451267056530213
STORM,9,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,68.332,0.912,0.599,0.865,0.388,0.3684210526315789
STORM,10,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,65.274,0.914,0.549,0.780,0.348,0.3429198147696807
STORM,10,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,54.381,0.947,0.360,0.864,0.228,0.3546185717767487
STORM,10,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,65.190,0.913,0.548,0.864,0.346,0.3429198147696807
STORM,11,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,63.612,0.911,0.525,0.775,0.325,0.33179499635657034
STORM,11,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,49.698,0.954,0.286,0.869,0.178,0.3441826572747146
STORM,11,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,63.528,0.910,0.524,0.860,0.324,0.3240223463687151
STORM,12,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,100.000,1.000,1.000,1.000,1.000,0.4423123633713869
STORM,12,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,99.245,0.991,0.998,0.995,0.982,0.4379402477532184
STORM,12,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,100.000,1.000,1.000,1.000,1.000,0.4427981539956279
STORM,13,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,96.896,0.955,1.000,0.964,0.929,0.44840667678300455
STORM,13,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,96.429,0.950,0.998,0.943,0.919,0.4471421345472939
STORM,13,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,96.896,0.955,1.000,0.954,0.929,0.4486595852301467
STORM,14,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,99.950,1.000,0.999,1.000,0.999,0.45773403986878625
STORM,14,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,96.971,0.958,0.998,0.978,0.931,0.4544536966944234
STORM,14,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,99.950,1.000,0.999,1.000,0.999,0.4579863739591219
STORM,15,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,77.850,0.664,0.998,0.936,0.574,0.322592873388931
STORM,15,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,75.580,0.642,0.996,0.929,0.533,0.3134950720242608
STORM,15,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,77.850,0.664,0.998,0.804,0.574,0.30477634571645185
STORM,16,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,58.797,0.632,0.137,0.807,0.082,0.344579226686884
STORM,16,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,59.410,0.833,0.089,0.839,0.084,0.3612585291887794
STORM,16,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,58.284,0.615,0.122,0.816,0.069,0.34420015163002277
STORM,17,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,58.775,0.574,0.123,0.806,0.061,0.3405994550408719
STORM,17,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,58.510,0.697,0.045,0.823,0.034,0.3507201245620864
STORM,17,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,57.964,0.533,0.101,0.810,0.040,0.33476060724017126
STORM,1,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,65.203,1.000,0.096,0.548,0.116,0.4517543859649123
STORM,1,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,99.324,1.000,0.982,0.991,0.986,0.6754385964912281
STORM,1,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,100.000,1.000,1.000,1.000,1.000,0.6776315789473685
STORM,2,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,87.627,1.000,0.725,0.863,0.744,0.3954983922829582
STORM,2,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,98.770,1.000,0.973,0.986,0.975,0.5787781350482315
STORM,2,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,100.000,1.000,1.000,1.000,1.000,0.5916398713826366
STORM,3,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,42.034,1.000,0.212,0.606,0.125,0.12119856887298748
STORM,3,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,99.506,0.999,0.995,0.995,0.987,0.8384787472035794
STORM,3,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,76.498,1.000,0.681,0.840,0.530,0.528175313059034
STORM,4,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,30.139,1.000,0.143,0.571,0.058,0.13519759648717355
STORM,4,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,62.971,1.000,0.546,0.773,0.308,0.21464879852125693
STORM,4,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,79.989,0.999,0.755,0.876,0.531,0.3218576709796673
STORM,5,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,44.505,1.000,0.319,0.659,0.148,0.18475005759041696
STORM,5,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,67.798,1.000,0.605,0.802,0.362,0.23076923076923078
STORM,5,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,99.737,1.000,0.997,0.998,0.991,0.37977890373099954
STORM,6,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,98.207,0.994,0.984,0.980,0.945,0.369946249123627
STORM,6,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,71.765,0.997,0.649,0.820,0.421,0.2430474409908857
STORM,6,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,98.786,0.985,1.000,0.970,0.961,0.37462023837345176
STORM,7,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,81.673,0.872,0.873,0.773,0.546,0.3585480093676815
STORM,7,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,65.988,0.875,0.615,0.695,0.317,0.2634043549520019
STORM,7,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,84.517,0.876,0.913,0.792,0.604,0.3627634660421546
STORM,8,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,68.198,0.936,0.579,0.745,0.397,0.3055555555555556
STORM,8,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,55.544,0.885,0.409,0.645,0.218,0.21929824561403508
STORM,8,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,97.156,0.961,1.000,0.954,0.932,0.44176413255360625
STORM,9,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,48.477,0.948,0.269,0.618,0.163,0.3628167641325536
STORM,9,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,36.615,0.912,0.091,0.536,0.046,0.297270955165692
STORM,9,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,46.828,0.927,0.250,0.603,0.142,0.3462475633528265
STORM,10,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,44.747,0.962,0.209,0.595,0.128,0.30465513039239583
STORM,10,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,33.501,0.928,0.041,0.517,0.021,0.2863758225688521
STORM,10,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,43.622,0.929,0.199,0.583,0.111,0.2956373385327809
STORM,11,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,41.843,0.947,0.168,0.573,0.097,0.28685936361428227
STORM,11,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,32.142,0.930,0.019,0.508,0.010,0.2756861792567403
STORM,11,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,40.248,0.908,0.151,0.558,0.077,0.27592907456886084
STORM,12,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,74.606,1.000,0.632,0.816,0.515,0.3633713869322322
STORM,12,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,41.004,1.000,0.146,0.573,0.096,0.14306533883896042
STORM,12,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,100.000,1.000,1.000,1.000,1.000,0.4427981539956279
STORM,13,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,96.513,0.955,0.994,0.951,0.921,0.4486595852301467
STORM,13,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,43.067,0.947,0.145,0.565,0.093,0.1413758219524532
STORM,13,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,96.579,0.955,0.995,0.952,0.922,0.4486595852301467
STORM,14,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,74.954,1.000,0.620,0.810,0.527,0.37471612414837246
STORM,14,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,42.986,0.991,0.137,0.567,0.096,0.13752207923290435
STORM,14,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,99.817,1.000,0.997,0.998,0.996,0.45773403986878625
STORM,15,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,86.465,0.869,0.812,0.859,0.723,0.4467197572999621
STORM,15,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,64.927,0.958,0.207,0.600,0.219,0.2065959059893859
STORM,15,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,77.850,0.664,0.998,0.803,0.574,0.30477634571645185
STORM,16,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,56.030,0.437,0.021,0.500,-0.000,0.23995451099317666
STORM,16,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,55.649,0.398,0.029,0.497,-0.006,0.21986353297952996
STORM,17,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,57.119,0.433,0.024,0.500,0.001,0.2160373686259245
STORM,17,IBK,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,56.738,0.387,0.028,0.498,-0.006,0.2028026469443363
STORM,1,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,97.720,1.000,0.941,1.000,0.951,0.6710526315789473
STORM,1,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,99.409,1.000,0.985,0.999,0.987,0.6776315789473685
STORM,1,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,100.000,1.000,1.000,1.000,1.000,0.6776315789473685
STORM,2,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,87.265,1.000,0.717,1.000,0.736,0.567524115755627
STORM,2,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,98.770,1.000,0.973,0.998,0.975,0.5787781350482315
STORM,2,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,100.000,1.000,1.000,1.000,1.000,0.5916398713826366
STORM,3,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,41.968,1.000,0.212,0.988,0.124,0.830948121645796
STORM,3,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,99.506,0.999,0.995,0.997,0.987,0.8385509838998211
STORM,3,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,76.498,1.000,0.681,0.951,0.530,0.528175313059034
STORM,4,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,28.200,1.000,0.119,0.994,0.048,0.224815157116451
STORM,4,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,65.832,1.000,0.581,0.992,0.339,0.20633086876155268
STORM,4,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,79.989,0.999,0.755,0.984,0.531,0.3218576709796673
STORM,5,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,48.987,1.000,0.374,1.000,0.181,0.29456471672040535
STORM,5,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,70.799,1.000,0.641,0.998,0.399,0.22270842929525564
STORM,5,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,99.737,1.000,0.997,1.000,0.991,0.37977890373099954
STORM,6,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,75.182,0.996,0.692,0.991,0.468,0.35732647814910024
STORM,6,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,74.360,0.995,0.683,0.987,0.456,0.22855807431642908
STORM,6,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,98.786,0.985,1.000,0.970,0.961,0.37462023837345176
STORM,7,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,79.990,0.878,0.838,0.767,0.522,0.35354717864668694
STORM,7,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,67.604,0.877,0.639,0.796,0.338,0.2542730039803325
STORM,7,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,84.517,0.876,0.913,0.817,0.604,0.3625292740046838
STORM,8,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,88.070,0.955,0.868,0.923,0.736,0.4064327485380117
STORM,8,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,60.390,0.897,0.481,0.847,0.279,0.21978557504873295
STORM,8,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,97.156,0.961,1.000,0.954,0.932,0.44176413255360625
STORM,9,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,46.896,0.952,0.243,0.774,0.148,0.34381091617933723
STORM,9,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,36.615,0.912,0.091,0.855,0.046,0.35282651072124754
STORM,9,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,46.828,0.927,0.250,0.865,0.142,0.32894736842105265
STORM,10,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,43.152,0.962,0.185,0.772,0.112,0.3326834023884962
STORM,10,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,33.501,0.928,0.041,0.864,0.021,0.3512064343163539
STORM,10,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,43.622,0.929,0.199,0.864,0.111,0.3214720935900561
STORM,11,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,41.759,0.946,0.167,0.773,0.096,0.32329366043235364
STORM,11,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,32.142,0.930,0.019,0.869,0.010,0.34564002914743747
STORM,11,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,41.574,0.909,0.172,0.860,0.089,0.31503521982025745
STORM,12,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,99.782,1.000,0.997,1.000,0.995,0.4406120961865436
STORM,12,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,53.105,1.000,0.321,0.998,0.226,0.28418751518095703
STORM,12,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,100.000,1.000,1.000,1.000,1.000,0.4427981539956279
STORM,13,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,96.596,0.956,0.994,0.955,0.923,0.4489124936772888
STORM,13,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,54.413,0.930,0.334,0.943,0.219,0.3659585230146687
STORM,13,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,96.579,0.955,0.995,0.954,0.922,0.4486595852301467
STORM,14,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,99.434,1.000,0.992,1.000,0.987,0.454706030784759
STORM,14,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,57.913,0.997,0.363,0.986,0.278,0.3762301286903861
STORM,14,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,99.817,1.000,0.997,1.000,0.996,0.45773403986878625
STORM,15,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,77.651,0.664,0.989,0.850,0.569,0.3062926459438969
STORM,15,NAIVE_BAYES,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,77.087,0.892,0.541,0.926,0.513,0.33775587566338133
STORM,15,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,77.850,0.664,0.998,0.804,0.574,0.30477634571645185
STORM,16,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,56.163,0.451,0.014,0.808,0.001,0.3555724033358605
STORM,16,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,55.649,0.398,0.029,0.816,-0.006,0.34420015163002277
STORM,17,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,57.252,0.444,0.017,0.804,0.001,0.33787465940054495
STORM,17,IBK,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,56.738,0.387,0.028,0.810,-0.006,0.33476060724017126
